Wall time,Step,Value
1708182406.3089159,0,13.770000457763672
1708182433.3602984,1,14.574999809265137
1708182457.5004506,2,16.145000457763672
1708182482.6810486,3,17.469999313354492
1708182507.9317153,4,18.584999084472656
1708182532.6703706,5,19.729999542236328
1708182557.6661205,6,20.625
1708182582.510284,7,21.655000686645508
1708182607.6770966,8,22.825000762939453
1708182632.9962208,9,23.770000457763672
1708182657.97188,10,24.829999923706055
1708182682.932436,11,25.78499984741211
1708182707.7421536,12,26.735000610351562
1708182732.9333398,13,27.559999465942383
1708182757.6822019,14,28.375
1708182782.7526348,15,29.44499969482422
1708182808.0131269,16,30.274999618530273
1708182832.3488789,17,31.5
1708182856.9028947,18,32.279998779296875
1708182880.2668529,19,32.97999954223633
1708182903.3126748,20,33.724998474121094
1708182927.3908072,21,34.209999084472656
1708182952.1359947,22,34.7599983215332
1708182976.308282,23,35.404998779296875
1708182999.714529,24,35.935001373291016
1708183022.942017,25,36.619998931884766
1708183047.2709723,26,37.20000076293945
1708183071.214463,27,37.69499969482422
1708183094.1620016,28,38.290000915527344
1708183118.1149526,29,38.8650016784668
1708183142.4136627,30,39.244998931884766
1708183166.7114995,31,39.7400016784668
1708183189.9949868,32,40.005001068115234
1708183213.326097,33,40.6150016784668
1708183237.5033574,34,41.029998779296875
1708183261.6140327,35,41.5099983215332
1708183284.9837172,36,41.96500015258789
1708183307.9446557,37,42.290000915527344
1708183332.382863,38,42.6150016784668
1708183356.0102928,39,42.95000076293945
1708183379.004213,40,43.224998474121094
1708183402.922677,41,43.70500183105469
1708183427.1481662,42,44.04999923706055
1708183450.6589265,43,44.470001220703125
1708183473.7358472,44,44.80500030517578
1708183498.126295,45,45.04499816894531
1708183522.7078059,46,45.375
1708183546.1440592,47,45.63999938964844
1708183569.2126527,48,45.935001373291016
1708183593.2085793,49,46.314998626708984
1708183617.5472336,50,46.60499954223633
1708183641.1914334,51,46.7400016784668
1708183664.1662936,52,47.040000915527344
1708183688.1066477,53,47.32500076293945
1708183712.1013803,54,47.584999084472656
1708183735.4852374,55,47.849998474121094
1708183758.7390168,56,48.005001068115234
1708183783.1020908,57,48.255001068115234
1708183806.9161825,58,48.599998474121094
1708183830.3784556,59,48.95500183105469
1708183853.6362126,60,49.165000915527344
1708183877.96592,61,49.439998626708984
1708183901.4650552,62,49.599998474121094
1708183924.6057222,63,49.83000183105469
1708183948.4492412,64,50.09000015258789
1708183972.6572542,65,50.255001068115234
1708183995.8838346,66,50.43000030517578
1708184018.9847198,67,50.685001373291016
1708184043.080883,68,50.92499923706055
1708184066.7343402,69,51.22999954223633
1708184089.7100575,70,51.31999969482422
1708184113.7741563,71,51.415000915527344
1708184137.499275,72,51.685001373291016
1708184160.8506627,73,51.875
1708184184.2949066,74,52.04999923706055
1708184208.5974038,75,52.224998474121094
1708184232.5852778,76,52.369998931884766
1708184255.6869605,77,52.39500045776367
1708184279.2197332,78,52.625
1708184303.7346282,79,52.71500015258789
1708184327.4362838,80,52.84000015258789
1708184350.5732822,81,52.96500015258789
1708184374.0518343,82,53.08000183105469
1708184397.9413016,83,53.22999954223633
1708184421.3069592,84,53.415000915527344
1708184444.5680487,85,53.53499984741211
1708184468.7007682,86,53.68000030517578
1708184492.37172,87,53.79999923706055
1708184515.5629876,88,53.880001068115234
1708184539.2410278,89,53.974998474121094
1708184563.5857527,90,54.1150016784668
1708184587.382349,91,54.29999923706055
1708184610.6095612,92,54.39500045776367
1708184634.1339724,93,54.4900016784668
1708184658.0514152,94,54.650001525878906
1708184681.5751584,95,54.77000045776367
1708184704.9186194,96,54.8849983215332
1708184728.8877378,97,55.025001525878906
1708184752.4949837,98,55.29999923706055
1708184775.8419046,99,55.400001525878906
1708184799.6813438,100,55.42499923706055
1708184823.5042596,101,55.665000915527344
1708184847.138624,102,55.80500030517578
1708184870.2669024,103,55.8849983215332
1708184893.9908834,104,56.005001068115234
1708184917.3221416,105,56.17499923706055
1708184940.5973704,106,56.189998626708984
1708184964.4128318,107,56.32500076293945
1708184988.1347759,108,56.48500061035156
1708185011.3432028,109,56.540000915527344
1708185034.9677722,110,56.619998931884766
1708185059.0215561,111,56.814998626708984
1708185082.5555725,112,56.90999984741211
1708185105.7908807,113,56.98500061035156
1708185130.3299959,114,57.029998779296875
1708185154.5017798,115,57.06999969482422
1708185178.573045,116,57.2599983215332
1708185201.754192,117,57.35499954223633
1708185225.1973493,118,57.46500015258789
1708185249.1020584,119,57.5099983215332
1708185272.501494,120,57.61000061035156
1708185295.7295313,121,57.70000076293945
1708185319.6029508,122,57.7599983215332
1708185343.2164462,123,57.82500076293945
1708185366.5618038,124,57.869998931884766
1708185390.013237,125,57.92499923706055
1708185413.9981155,126,58.07500076293945
1708185437.242434,127,58.165000915527344
1708185460.6694798,128,58.18000030517578
1708185484.7910664,129,58.20000076293945
1708185508.7345972,130,58.349998474121094
1708185532.1872396,131,58.404998779296875
1708185555.796752,132,58.415000915527344
1708185580.1344879,133,58.439998626708984
1708185604.007081,134,58.55500030517578
1708185627.383862,135,58.63999938964844
1708185650.6762042,136,58.65999984741211
1708185675.3231177,137,58.709999084472656
