Wall time,Step,Value
1708053882.5544887,0,0.0
1708053899.5722687,1,149.73463439941406
1708053916.6717222,2,151.94688415527344
1708053933.8299768,3,150.8836212158203
1708053950.8649597,4,152.44712829589844
1708053968.5223312,5,152.46878051757812
1708053985.9874895,6,151.10507202148438
1708054004.130005,7,151.6953582763672
1708054021.1266115,8,150.44223022460938
1708054038.8171592,9,151.386474609375
1708054055.8717492,10,150.1184844970703
1708054072.9157782,11,151.20127868652344
1708054090.7872496,12,151.3272247314453
1708054107.8226342,13,150.42799377441406
1708054125.5543447,14,151.19967651367188
1708054143.1810899,15,151.15374755859375
1708054160.923357,16,151.59861755371094
1708054177.9666345,17,150.81080627441406
1708054195.2070339,18,151.81971740722656
1708054212.2687616,19,151.15660095214844
1708054229.3773022,20,151.83534240722656
1708054246.402255,21,150.24139404296875
1708054263.4412603,22,150.0404815673828
1708054280.690419,23,151.0133056640625
1708054297.7424207,24,151.40391540527344
1708054314.9357817,25,151.4807586669922
1708054332.0803444,26,150.88368225097656
1708054349.3504276,27,151.33612060546875
1708054366.4778686,28,150.61802673339844
1708054383.554498,29,151.58331298828125
1708054400.8230455,30,150.57342529296875
1708054417.9291558,31,149.11134338378906
1708054435.1501663,32,150.64801025390625
1708054452.255799,33,150.92808532714844
1708054469.4734845,34,151.0804901123047
1708054486.5675974,35,150.34762573242188
1708054503.6647646,36,150.96878051757812
1708054520.9836762,37,150.60240173339844
1708054538.088175,38,150.451904296875
1708054555.3315325,39,151.43182373046875
1708054572.5290294,40,150.96080017089844
1708054589.7981458,41,150.8111572265625
1708054606.9142203,42,150.556884765625
1708054624.080833,43,150.767578125
1708054641.3913944,44,150.7662353515625
1708054659.6110196,45,151.36282348632812
1708054677.7454093,46,151.97897338867188
1708054695.9731402,47,151.01283264160156
1708054714.1373236,48,151.39901733398438
1708054732.5509815,49,150.63026428222656
1708054750.9251707,50,151.44764709472656
1708054769.1330843,51,150.74755859375
1708054787.495568,52,151.5008087158203
1708054805.7890434,53,152.65150451660156
1708054823.8673723,54,150.6755828857422
1708054841.599645,55,150.29832458496094
1708054858.9258387,56,150.8893585205078
1708054876.5120142,57,151.4893341064453
1708054893.8949268,58,151.50775146484375
1708054911.4552565,59,151.10708618164062
1708054929.6851053,60,150.5836944580078
1708054947.9317086,61,150.7840576171875
1708054965.944052,62,151.34715270996094
1708054983.8024964,63,151.78370666503906
1708055001.9827983,64,151.99679565429688
1708055019.917013,65,150.6631622314453
1708055037.869545,66,151.30592346191406
1708055056.1841605,67,149.54800415039062
1708055074.4905322,68,151.56671142578125
1708055092.933098,69,150.63348388671875
1708055111.274049,70,151.03915405273438
1708055129.5477715,71,150.98507690429688
1708055147.941801,72,151.669189453125
1708055166.2598183,73,151.2775115966797
1708055184.517006,74,151.36917114257812
1708055202.935397,75,151.5762939453125
1708055220.5258737,76,151.40660095214844
1708055237.9435143,77,152.34158325195312
1708055255.5069141,78,151.4633331298828
