Wall time,Step,Value
1710097684.8814018,33,360.7217712402344
1710097686.0987606,34,361.0887145996094
1710097687.1120014,35,361.45159912109375
1710097688.12068,36,361.6370849609375
1710097689.1287284,37,361.95159912109375
1710097690.1403432,38,362.1088562011719
1710097691.1506808,39,362.6129150390625
1710097692.159173,40,370.9556579589844
1710097693.1683934,41,390.92340087890625
1710097694.175374,42,395.6532287597656
1710097695.1892672,43,396.2459716796875
1710097696.198106,44,397.05645751953125
1710097697.207217,45,397.8911437988281
1710097698.2137275,46,398.3467712402344
1710097699.2219017,47,398.5927429199219
1710097804.8718164,153,528.4080200195312
1710097805.877142,154,528.8800048828125
1710097806.8821678,155,529.2960205078125
1710097807.8963292,156,529.5440063476562
1710097808.9054456,157,530.0800170898438
1710097809.9139647,158,531.8040161132812
1710097810.9217436,159,534.4959716796875
1710097811.9296474,160,536.2960205078125
1710097812.9355557,161,538.5040283203125
1710097813.944749,162,540.6400146484375
1710097814.9533074,163,541.947998046875
1710097815.9597445,164,543.1119995117188
1710097816.9712958,165,544.3920288085938
1710097817.9789221,166,545.0239868164062
1710097818.984805,167,545.5159912109375
1710097939.3044434,287,639.1160278320312
1710097940.3099115,288,639.5800170898438
1710097941.317721,289,640.1320190429688
1710097942.32679,290,640.7039794921875
1710097943.3344226,291,641.4119873046875
1710097944.3391469,292,641.8720092773438
1710097945.345645,293,643.5479736328125
1710097946.3513582,294,646.27197265625
1710097947.3595808,295,650.364013671875
1710097948.3663309,296,651.1599731445312
1710097949.3766005,297,651.9879760742188
1710097950.3831165,298,652.7239990234375
1710097951.393373,299,653.2479858398438
1710097952.3991451,300,653.8319702148438
1710097953.4045603,301,654.2119750976562
1710098074.6063993,423,736.6439819335938
1710098075.613238,424,737.2520141601562
1710098076.6197228,425,737.9719848632812
1710098077.6261096,426,738.60400390625
1710098078.6326523,427,740.6160278320312
1710098079.6390395,428,742.2960205078125
1710098080.6482506,429,743.0640258789062
1710098081.6533682,430,743.5880126953125
1710098082.6580195,431,744.0399780273438
1710098083.6671607,432,744.4359741210938
1710098084.6732175,433,745.4400024414062
1710098085.679415,434,746.02001953125
1710098086.687604,435,746.9520263671875
1710098087.692412,436,748.0120239257812
1710098088.6990283,437,748.6480102539062
1710098209.9631257,558,831.8280029296875
1710098210.9709716,559,832.1079711914062
1710098211.9808059,560,832.60400390625
1710098212.9889872,561,833.1480102539062
1710098213.995824,562,834.2839965820312
1710098215.0009847,563,836.6279907226562
1710098216.0087202,564,837.8720092773438
1710098217.0136955,565,838.6439819335938
1710098218.0194154,566,839.0759887695312
1710098219.0251226,567,839.7360229492188
1710098220.034952,568,840.2880249023438
1710098221.039879,569,840.7880249023438
1710098222.0461864,570,841.5880126953125
1710098223.0562975,571,842.7999877929688
1710098224.0646808,572,843.3359985351562
1710098344.3739834,692,927.81201171875
1710098345.3811026,693,928.0960083007812
1710098346.390015,694,928.5440063476562
1710098347.396675,695,928.9639892578125
1710098348.403761,696,929.4000244140625
1710098349.4118717,697,929.8560180664062
1710098350.4198806,698,930.77197265625
1710098351.4286134,699,933.2080078125
1710098352.4394662,700,934.2360229492188
1710098353.4474304,701,935.8359985351562
1710098354.457103,702,937.2000122070312
1710098355.4653804,703,937.8880004882812
1710098356.4727504,704,938.7160034179688
1710098357.4787295,705,939.572021484375
1710098358.4840028,706,940.5
1710098478.6256354,827,1024.83203125
1710098479.635196,828,1025.1800537109375
1710098480.6407418,829,1025.468017578125
1710098481.6493056,830,1025.9000244140625
1710098482.656766,831,1026.4720458984375
1710098483.6665041,832,1026.907958984375
1710098484.671609,833,1027.4119873046875
1710098485.6805143,834,1028.008056640625
1710098486.686111,835,1033.5400390625
1710098487.6914818,836,1037.85595703125
1710098488.697274,837,1039.947998046875
