Wall time,Step,Value
1708220942.9865825,0,0.0
1708220974.4293427,1,281.38641357421875
1708221001.8119202,2,278.58013916015625
1708221028.2716305,3,280.9056701660156
1708221053.7148387,4,281.9613342285156
1708221080.0205982,5,278.0579833984375
1708221107.6555586,6,277.19244384765625
1708221133.4962914,7,278.6990661621094
1708221158.781055,8,278.3374938964844
1708221184.075024,9,278.5332336425781
1708221209.8204525,10,278.85870361328125
1708221236.8493977,11,278.8056640625
1708221263.2866654,12,278.5588073730469
1708221288.3492296,13,278.4949645996094
1708221313.7501583,14,278.4467468261719
1708221338.715068,15,278.759033203125
1708221364.6719584,16,278.7315673828125
1708221391.2524853,17,277.3580322265625
1708221418.0546389,18,275.18768310546875
1708221443.6586506,19,277.15716552734375
1708221469.0688968,20,278.2857360839844
1708221494.5693986,21,278.3834533691406
1708221520.5408902,22,278.1713562011719
1708221548.0026433,23,277.8680114746094
1708221573.6405282,24,282.7354431152344
1708221599.4799702,25,281.4754943847656
1708221625.4447036,26,278.6664123535156
1708221652.2834742,27,278.5701599121094
1708221678.7065403,28,277.0068664550781
1708221704.824692,29,276.6244812011719
1708221731.3157818,30,275.3677978515625
1708221758.1775682,31,274.68017578125
1708221783.9747748,32,274.1609191894531
1708221809.5469005,33,275.2933654785156
1708221835.19032,34,275.2443542480469
1708221861.6460454,35,275.1737976074219
1708221888.7038794,36,275.11737060546875
1708221914.441797,37,275.1048583984375
1708221939.8658586,38,275.0376281738281
1708221965.4451923,39,274.7968444824219
1708221992.3098958,40,273.85986328125
1708222019.638402,41,275.478515625
1708222045.4813452,42,276.70745849609375
1708222072.1759365,43,272.87872314453125
1708222099.128129,44,276.747314453125
1708222125.0981855,45,274.61663818359375
1708222151.1222658,46,275.1604309082031
1708222178.359853,47,276.0965881347656
1708222204.9561062,48,278.75518798828125
1708222231.2139392,49,276.4186706542969
1708222258.3768766,50,276.4614562988281
1708222285.034736,51,275.4762878417969
1708222310.8630688,52,275.4402160644531
1708222337.5782156,53,275.3622131347656
1708222364.556792,54,274.7804260253906
1708222390.7230413,55,275.6296691894531
1708222417.037624,56,275.8710632324219
1708222444.6442847,57,277.00201416015625
1708222470.5302298,58,275.8201904296875
1708222496.241227,59,276.5995178222656
1708222523.0090058,60,279.7140197753906
1708222550.0177927,61,276.8907775878906
1708222576.5107887,62,277.51025390625
1708222603.2558522,63,276.6417236328125
1708222630.3892717,64,276.28509521484375
1708222656.7686987,65,272.00030517578125
1708222683.609883,66,271.96112060546875
1708222710.1985295,67,271.9117431640625
1708222736.1717567,68,271.5443115234375
1708222762.7985342,69,271.5076904296875
1708222790.6270523,70,271.4441223144531
1708222816.6880276,71,272.2160949707031
1708222843.5716438,72,272.09527587890625
1708222870.3035407,73,272.0556335449219
1708222896.1675308,74,272.007080078125
1708222922.5114672,75,271.9760437011719
1708222949.882684,76,271.9033508300781
1708222976.3044562,77,271.8724670410156
1708223002.1583807,78,271.8182678222656
1708223028.922416,79,270.9158630371094
1708223055.7563097,80,270.76019287109375
1708223081.9195848,81,272.0491027832031
1708223108.4285612,82,271.6914367675781
1708223135.4676707,83,273.50482177734375
1708223161.4293764,84,274.0047912597656
1708223187.0417469,85,274.97625732421875
1708223213.7615988,86,273.7391662597656
1708223240.9739316,87,273.67388916015625
1708223267.2170455,88,273.5765075683594
1708223293.8276637,89,273.3050537109375
1708223321.058635,90,272.8045959472656
1708223348.1921334,91,272.7415466308594
1708223375.6991065,92,272.690185546875
1708223402.0495918,93,271.52880859375
1708223428.1069899,94,271.47674560546875
1708223455.6183817,95,271.39263916015625
1708223482.7081406,96,271.1002502441406
1708223509.3431227,97,272.60107421875
1708223536.8842168,98,271.878173828125
1708223563.043628,99,270.2560119628906
1708223590.3501866,100,269.0022888183594
1708223616.9984806,101,270.8944091796875
1708223643.460771,102,270.6189880371094
1708223670.9277823,103,268.8930969238281
1708223697.4603207,104,270.6336975097656
1708223724.6907973,105,269.5501403808594
1708223751.9751976,106,269.4530029296875
1708223777.5781357,107,269.4236145019531
1708223803.9892254,108,269.3633728027344
1708223831.6867104,109,269.3211669921875
1708223858.2927651,110,269.1587219238281
1708223884.848501,111,271.61358642578125
1708223912.0749166,112,273.9654235839844
1708223938.3605552,113,273.2057800292969
1708223965.162526,114,271.44580078125
1708223992.5079935,115,270.94287109375
1708224018.2102196,116,270.7331848144531
1708224046.4919646,117,270.6542053222656
1708224073.0096936,118,270.6174011230469
1708224099.288409,119,270.39178466796875
1708224126.4457374,120,269.927001953125
1708224152.9712665,121,268.9842529296875
1708224178.9549608,122,270.17889404296875
1708224205.9799805,123,271.9680480957031
